order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct
OI0000498,O000288,P0044,1,43.86,31.55,0.2
OI0000499,O000289,P0074,1,77.38,60.48,0.2
OI0000500,O000290,P0069,1,73.11,55.28,0.05
OI0000501,O000290,P0011,2,72.95,57.2,0.15
OI0000502,O000291,P0048,1,76.23,58.89,0.05
OI0000503,O000291,P0031,1,103.64,75.58,0.05
OI0000504,O000291,P0045,1,107.14,81.3,0.1
OI0000505,O000292,P0006,1,133.93,116.74,0.15
OI0000506,O000292,P0010,2,47.97,30.66,0.15
OI0000507,O000293,P0057,2,83.55,58.0,0.05
OI0000508,O000294,P0020,1,50.15,32.72,0.15
OI0000509,O000294,P0045,3,101.19,81.3,0.15
OI0000510,O000295,P0050,1,44.09,25.09,0.0
OI0000511,O000296,P0015,1,76.81,42.62,0.1
OI0000512,O000297,P0038,1,24.77,12.04,0.0
OI0000513,O000297,P0063,1,34.62,25.63,0.0
OI0000514,O000298,P0006,1,133.93,116.74,0.15
OI0000515,O000299,P0066,2,52.12,36.04,0.15
OI0000516,O000299,P0004,2,122.91,106.23,0.15
OI0000517,O000299,P0014,2,76.24,64.13,0.15
OI0000518,O000300,P0019,1,90.32,70.31,0.1
OI0000519,O000300,P0010,1,50.8,30.66,0.1
OI0000520,O000301,P0065,1,91.45,62.97,0.15
OI0000521,O000301,P0046,3,37.25,26.25,0.15
OI0000522,O000301,P0075,2,92.51,76.63,0.25
OI0000523,O000302,P0053,1,19.4,13.07,0.0
OI0000524,O000303,P0077,1,83.66,61.98,0.0
OI0000525,O000303,P0063,3,29.43,25.63,0.15
OI0000526,O000304,P0028,2,141.8,100.65,0.05
OI0000527,O000304,P0019,1,100.36,70.31,0.0
OI0000528,O000305,P0019,1,90.32,70.31,0.1
OI0000529,O000306,P0044,1,54.83,31.55,0.0
OI0000530,O000306,P0071,2,97.52,61.97,0.0
OI0000531,O000307,P0043,1,69.56,46.28,0.15
OI0000532,O000308,P0010,1,53.62,30.66,0.05
OI0000533,O000309,P0027,1,82.86,55.24,0.0
OI0000534,O000310,P0010,1,56.44,30.66,0.0
OI0000535,O000310,P0019,2,85.31,70.31,0.15
OI0000536,O000311,P0048,1,80.24,58.89,0.0
OI0000537,O000311,P0004,1,144.6,106.23,0.0
OI0000538,O000312,P0045,1,107.14,81.3,0.1
OI0000539,O000312,P0080,2,92.68,56.96,0.0
OI0000540,O000312,P0063,1,34.62,25.63,0.0
OI0000541,O000313,P0010,1,45.15,30.66,0.2
OI0000542,O000314,P0049,1,36.26,25.17,0.2
OI0000543,O000315,P0017,1,105.6,82.59,0.05
OI0000544,O000316,P0027,1,74.57,55.24,0.1
OI0000545,O000316,P0004,1,130.14,106.23,0.1
OI0000546,O000316,P0038,3,22.29,12.04,0.1
OI0000547,O000317,P0053,3,15.52,13.07,0.2
OI0000548,O000318,P0007,3,175.47,152.42,0.15
OI0000549,O000318,P0070,1,45.12,25.41,0.0
OI0000550,O000319,P0032,1,89.79,46.41,0.1
OI0000551,O000320,P0071,4,78.02,61.97,0.2
OI0000552,O000320,P0015,1,68.27,42.62,0.2
OI0000553,O000320,P0002,1,124.33,116.2,0.2
OI0000554,O000321,P0014,1,80.72,64.13,0.1
OI0000555,O000322,P0008,1,150.66,130.06,0.2
OI0000556,O000323,P0046,1,41.63,26.25,0.05
OI0000557,O000324,P0066,1,52.12,36.04,0.15
OI0000558,O000324,P0027,1,70.43,55.24,0.15
OI0000559,O000324,P0005,2,32.26,26.57,0.15
OI0000560,O000325,P0040,2,19.62,14.74,0.2
OI0000561,O000326,P0060,2,77.07,44.27,0.0
OI0000562,O000327,P0040,1,24.53,14.74,0.0
OI0000563,O000328,P0052,1,66.41,36.46,0.0
OI0000564,O000329,P0028,1,119.41,100.65,0.2
OI0000565,O000330,P0033,1,20.05,12.65,0.15
OI0000566,O000331,P0061,2,74.75,55.47,0.1
OI0000567,O000332,P0026,1,71.14,62.24,0.15
OI0000568,O000332,P0013,1,68.95,43.55,0.15
OI0000569,O000333,P0059,1,38.61,25.49,0.1
OI0000570,O000334,P0064,1,63.01,32.56,0.05
OI0000571,O000334,P0063,1,34.62,25.63,0.0
OI0000572,O000335,P0045,2,107.14,81.3,0.1
OI0000573,O000335,P0067,1,36.44,20.06,0.1
OI0000574,O000336,P0052,1,66.41,36.46,0.0
OI0000575,O000336,P0061,2,70.59,55.47,0.15
OI0000576,O000336,P0018,2,106.9,67.11,0.0
OI0000577,O000337,P0047,2,105.01,81.25,0.05
OI0000578,O000337,P0075,2,117.18,76.63,0.05
OI0000579,O000337,P0019,1,100.36,70.31,0.0
OI0000580,O000338,P0041,3,108.71,78.99,0.05
OI0000581,O000338,P0072,1,96.78,62.1,0.05
OI0000582,O000339,P0022,1,140.21,109.16,0.05
OI0000583,O000340,P0027,3,78.72,55.24,0.05
OI0000584,O000341,P0055,1,18.64,12.54,0.2
OI0000585,O000341,P0069,2,61.57,55.28,0.2
OI0000586,O000341,P0006,1,126.06,116.74,0.2
OI0000587,O000342,P0073,1,60.8,36.73,0.15
OI0000588,O000343,P0013,4,81.12,43.55,0.0
OI0000589,O000343,P0011,1,77.24,57.2,0.1
OI0000590,O000343,P0009,1,97.24,74.24,0.1
OI0000591,O000344,P0013,1,81.12,43.55,0.0
OI0000592,O000344,P0018,1,101.56,67.11,0.05
OI0000593,O000344,P0050,1,41.89,25.09,0.05
OI0000594,O000345,P0074,1,77.38,60.48,0.2
OI0000595,O000346,P0019,1,90.32,70.31,0.1
OI0000596,O000346,P0064,2,56.38,32.56,0.15
OI0000597,O000347,P0058,1,16.1,9.26,0.0
OI0000598,O000348,P0052,1,59.77,36.46,0.1
OI0000599,O000348,P0062,2,52.64,38.11,0.1
OI0000600,O000349,P0025,1,105.58,71.68,0.05
OI0000601,O000349,P0071,2,97.52,61.97,0.0
OI0000602,O000349,P0077,2,79.48,61.98,0.05
OI0000603,O000350,P0066,1,55.19,36.04,0.1
OI0000604,O000351,P0002,1,155.41,116.2,0.0
OI0000605,O000351,P0013,2,77.06,43.55,0.05
OI0000606,O000352,P0022,1,110.69,109.16,0.25
OI0000607,O000352,P0036,2,22.28,19.51,0.2
OI0000608,O000353,P0027,1,70.43,55.24,0.15
OI0000609,O000353,P0033,1,23.59,12.65,0.0
OI0000610,O000353,P0013,1,81.12,,0.0
OI0000611,O000353,P0074,1,96.73,60.48,0.0
OI0000612,O000354,P0007,1,206.43,152.42,0.0
OI0000613,O000355,P0071,1,73.14,61.97,0.25
OI0000614,O000355,P0079,1,28.78,24.3,0.25
OI0000615,O000356,P0001,1,88.65,51.81,0.15
OI0000616,O000357,P0012,1,105.37,84.41,0.2
OI0000617,O000358,P0005,2,32.26,26.57,0.15
OI0000618,O000358,P0054,4,88.23,48.25,0.0
OI0000619,O000358,P0002,1,155.41,116.2,0.0
OI0000620,O000359,P0074,2,82.22,60.48,0.15
OI0000621,O000360,P0045,2,119.05,81.3,0.0
OI0000622,O000361,P0002,1,116.56,116.2,0.25
OI0000623,O000361,P0049,1,33.99,25.17,
OI0000624,O000361,P0035,1,67.46,66.64,0.25
OI0000625,O000362,P0032,1,99.77,46.41,0.0
OI0000626,O000362,P0045,1,119.05,81.3,0.0
OI0000627,O000363,P0054,1,88.23,48.25,0.0
OI0000628,O000364,P0057,3,87.95,58.0,0.0
OI0000629,O000365,P0067,2,40.49,20.06,0.0
OI0000630,O000366,P0047,3,99.49,81.25,0.1
OI0000631,O000367,P0054,2,79.41,48.25,0.1
OI0000632,O000368,P0064,2,63.01,32.56,0.05
OI0000633,O000368,P0065,2,107.59,62.97,0.0
OI0000634,O000369,P0052,4,56.45,36.46,0.15
OI0000635,O000369,P0009,1,91.84,74.24,0.15
OI0000636,O000370,P0066,1,45.99,36.04,0.25
OI0000637,O000370,P0064,1,49.75,32.56,0.25
OI0000638,O000371,P0016,1,72.11,48.46,0.15
OI0000639,O000371,P0007,1,206.43,152.42,0.0
OI0000640,O000371,P0065,1,107.59,62.97,0.0
OI0000641,O000371,P0046,1,41.63,26.25,0.05
OI0000642,O000372,P0038,1,23.53,12.04,0.05
OI0000643,O000372,P0053,1,18.43,13.07,0.05
OI0000644,O000372,P0041,1,102.99,78.99,0.1
OI0000645,O000373,P0075,1,123.35,76.63,0.0
OI0000646,O000374,P0050,2,37.48,25.09,0.15
OI0000647,O000374,P0058,1,13.69,9.26,0.15
OI0000648,O000375,P0071,1,78.02,61.97,0.2
OI0000649,O000375,P0054,1,70.58,48.25,0.2
OI0000650,O000375,P0050,1,35.27,25.09,0.2
OI0000651,O000375,P0080,1,74.14,56.96,0.2
OI0000652,O000376,P0016,1,84.84,48.46,0.0
OI0000653,O000377,P0051,2,33.7,29.11,0.15
OI0000654,O000377,P0068,1,175.7,110.79,0.0
OI0000655,O000378,P0077,1,79.48,61.98,0.05
OI0000656,O000378,P0008,1,160.07,130.06,0.15
OI0000657,O000378,P0043,1,77.74,46.28,0.05
OI0000658,O000379,P0069,1,73.11,55.28,0.05
OI0000659,O000379,P0011,2,85.82,57.2,0.0
OI0000660,O000380,P0009,1,91.84,74.24,0.15
OI0000661,O000381,P0016,2,84.84,48.46,0.0
OI0000662,O000381,P0063,3,34.62,25.63,0.0
OI0000663,O000382,P0053,1,18.43,13.07,0.05
OI0000664,O000382,P0073,1,71.53,36.73,0.0
OI0000665,O000382,P0003,2,132.08,63.03,0.0
OI0000666,O000383,P0061,1,70.59,55.47,0.15
OI0000667,O000384,P0059,1,38.61,25.49,0.1
OI0000668,O000384,P0057,1,79.16,58.0,0.1
OI0000669,O000384,P0033,2,21.23,12.65,0.1
OI0000670,O000385,P0037,2,74.92,40.01,0.0
OI0000671,O000385,P0069,1,65.42,55.28,0.15
OI0000672,O000385,P0064,2,59.7,32.56,0.1
OI0000673,O000386,P0050,1,37.48,25.09,0.15
OI0000674,O000386,P0003,2,132.08,63.03,0.0
OI0000675,O000387,P0078,1,95.05,62.62,0.1
OI0000676,O000387,P0064,3,66.33,32.56,0.0
OI0000677,O000387,P0057,1,83.55,58.0,0.05
OI0000678,O000387,P0070,1,45.12,25.41,0.0
OI0000679,O000388,P0073,2,53.65,36.73,0.25
OI0000680,O000389,P0020,1,50.15,32.72,0.15
OI0000681,O000390,P0063,1,32.89,25.63,0.05
OI0000682,O000391,P0028,1,141.8,100.65,0.05
OI0000683,O000391,P0036,2,26.46,19.51,0.05
OI0000684,O000392,P0077,4,71.11,61.98,0.15
OI0000685,O000393,P0055,1,20.97,12.54,0.1
OI0000686,O000393,P0022,2,132.83,109.16,0.1
OI0000687,O000393,P0008,2,169.49,130.06,0.1
OI0000688,O000394,P0007,2,196.11,152.42,0.05
OI0000689,O000395,P0019,1,95.34,70.31,0.05
OI0000690,O000396,P0031,1,92.74,75.58,0.15
OI0000691,O000397,P0053,3,16.49,13.07,0.15
OI0000692,O000397,P0079,1,28.78,24.3,0.25
OI0000693,O000397,P0040,3,20.85,14.74,0.15
OI0000694,O000398,P0038,1,23.53,12.04,0.05
OI0000695,O000398,P0012,1,125.12,84.41,0.05
OI0000696,O000399,P0064,2,59.7,32.56,0.1
OI0000697,O000399,P0034,2,32.71,16.84,0.0
OI0000698,O000400,P0022,2,147.59,109.16,0.0
OI0000699,O000401,P0027,1,74.57,55.24,0.1
OI0000700,O000402,P0005,1,34.16,26.57,0.1
OI0000701,O000402,P0014,4,80.72,64.13,0.1
OI0000702,O000402,P0058,1,16.1,9.26,0.0
OI0000703,O000403,P0040,3,22.08,14.74,0.1
OI0000704,O000404,P0072,1,101.87,62.1,0.0
OI0000705,O000404,P0004,4,130.14,106.23,0.1
OI0000706,O000404,P0010,1,56.44,30.66,0.0
OI0000707,O000404,P0077,1,83.66,61.98,0.0
OI0000708,O000405,P0066,1,61.32,36.04,0.0
OI0000709,O000406,P0066,1,61.32,36.04,0.0
OI0000710,O000407,P0027,1,70.43,55.24,0.15
OI0000711,O000407,P0031,2,92.73,75.58,0.15
OI0000712,O000407,P0063,2,27.7,25.63,0.2
OI0000713,O000408,P0076,1,88.24,69.15,0.1
OI0000714,O000409,P0041,1,114.43,78.99,0.0
OI0000715,O000409,P0067,3,38.47,20.06,0.05
OI0000716,O000409,P0068,1,149.34,110.79,0.15
OI0000717,O000410,P0014,2,71.75,64.13,0.2
OI0000718,O000410,P0029,1,117.87,78.17,0.2
OI0000719,O000411,P0001,1,104.29,51.81,0.0
OI0000720,O000411,P0069,2,76.96,55.28,0.0
OI0000721,O000411,P0054,3,83.82,48.25,0.05
OI0000722,O000412,P0037,2,63.68,40.01,0.15
OI0000723,O000413,P0051,3,39.65,29.11,0.0
OI0000724,O000413,P0033,2,23.59,12.65,0.0
OI0000725,O000413,P0044,1,54.83,31.55,0.0
OI0000726,O000414,P0051,3,35.69,29.11,0.1
OI0000727,O000415,P0011,1,85.82,57.2,0.0
OI0000728,O000416,P0026,1,71.14,62.24,0.15
OI0000729,O000417,P0065,1,107.59,62.97,0.0
OI0000730,O000418,P0073,2,53.65,36.73,0.25
OI0000731,O000419,P0028,1,119.41,100.65,0.2
OI0000732,O000420,P0047,1,110.54,81.25,0.0
OI0000733,O000421,P0007,2,206.43,152.42,0.0
OI0000734,O000421,P0045,1,107.14,81.3,0.1
OI0000735,O000422,P0078,2,95.05,62.62,0.1
OI0000736,O000422,P0071,1,87.77,61.97,0.1
OI0000737,O000422,P0070,1,40.61,25.41,0.1
OI0000738,O000423,P0002,1,132.1,116.2,0.15
OI0000739,O000423,P0005,1,32.26,26.57,0.15
OI0000740,O000424,P0054,1,70.58,48.25,0.2
OI0000741,O000425,P0068,2,175.7,110.79,0.0
OI0000742,O000425,P0056,2,77.16,51.66,0.05
OI0000743,O000426,P0049,1,45.32,25.17,0.0
OI0000744,O000426,P0070,3,40.61,25.41,0.1
OI0000745,O000426,P0013,1,64.9,43.55,0.2
OI0000746,O000427,P0066,1,52.12,36.04,0.15
OI0000747,O000428,P0071,1,97.52,61.97,0.0
OI0000748,O000428,P0027,1,70.43,55.24,0.15
OI0000749,O000429,P0042,1,97.03,82.37,0.15
OI0000750,O000429,P0018,4,90.87,67.11,0.15
OI0000751,O000429,P0076,1,78.44,69.15,0.2
OI0000752,O000429,P0057,1,74.76,58.0,0.15
OI0000753,O000430,P0064,1,66.33,32.56,0.0
OI0000754,O000431,P0006,2,141.81,116.74,0.1
OI0000755,O000432,P0011,1,72.95,57.2,0.15
OI0000756,O000432,P0061,2,74.74,55.47,0.1
OI0000757,O000433,P0003,1,125.48,63.03,0.05
OI0000758,O000434,P0028,1,126.87,100.65,0.15
OI0000759,O000435,P0027,1,78.72,55.24,0.05
OI0000760,O000435,P0068,2,158.13,110.79,0.1
OI0000761,O000436,P0014,1,80.72,64.13,0.1
OI0000762,O000437,P0016,1,72.11,48.46,0.15
OI0000763,O000438,P0017,3,111.16,82.59,0.0
OI0000764,O000438,P0045,1,119.05,81.3,0.0
OI0000765,O000439,P0058,1,16.1,9.26,0.0
OI0000766,O000440,P0045,2,95.24,81.3,0.2
OI0000767,O000441,P0071,2,97.52,61.97,0.0
OI0000768,O000442,P0036,1,25.06,19.51,0.1
OI0000769,O000442,P0076,1,98.05,69.15,0.0
OI0000770,O000443,P0052,2,66.41,36.46,0.0
OI0000771,O000444,P0037,2,74.92,40.01,0.0
OI0000772,O000445,P0077,2,71.11,61.98,0.15
OI0000773,O000446,P0055,2,23.3,12.54,0.0
OI0000774,O000446,P0046,2,43.82,26.25,0.0
OI0000775,O000447,P0051,1,39.65,29.11,0.0
OI0000776,O000448,P0051,1,37.67,29.11,0.05
OI0000777,O000448,P0016,1,84.84,48.46,0.0
OI0000778,O000449,P0077,1,79.48,61.98,0.05
OI0000779,O000450,P0035,4,67.46,66.64,0.25
OI0000780,O000451,P0055,1,22.14,12.54,0.05
OI0000781,O000452,P0010,1,56.44,30.66,0.0
OI0000782,O000453,P0004,1,144.6,106.23,0.0
OI0000783,O000453,P0045,3,113.1,81.3,0.05
OI0000784,O000453,P0048,2,76.23,58.89,0.05
OI0000785,O000454,P0011,1,81.53,57.2,0.05
OI0000786,O000454,P0057,1,74.76,58.0,0.15
OI0000787,O000454,P0032,1,94.78,46.41,0.05
OI0000788,O000455,P0064,2,66.33,32.56,0.0
OI0000789,O000455,P0021,1,141.46,102.9,0.0
OI0000790,O000455,P0036,1,27.85,19.51,0.0
OI0000791,O000455,P0006,1,133.93,116.74,0.15
OI0000792,O000456,P0057,2,74.76,58.0,0.15
OI0000793,O000456,P0062,1,58.49,38.11,0.0
OI0000794,O000457,P0051,1,29.74,29.11,0.25
OI0000795,O000457,P0002,1,132.1,116.2,0.15
OI0000796,O000458,P0073,3,53.65,36.73,0.25
OI0000797,O000458,P0010,1,42.33,30.66,0.25
OI0000798,O000458,P0003,4,99.06,63.03,0.25
OI0000799,O000459,P0072,1,101.87,62.1,0.0
OI0000800,O000459,P0011,2,77.24,57.2,0.1
OI0000801,O000459,P0036,1,27.85,19.51,0.0
OI0000802,O000460,P0040,2,23.3,14.74,0.05
OI0000803,O000461,P0002,1,108.79,116.2,0.3
OI0000804,O000461,P0034,1,24.53,16.84,0.25
OI0000805,O000462,P0052,3,63.09,36.46,0.05
OI0000806,O000463,P0040,2,24.53,14.74,0.0
OI0000807,O000464,P0045,3,119.05,81.3,0.0
OI0000808,O000464,P0006,1,157.57,116.74,0.0
OI0000809,O000464,P0073,3,71.53,36.73,0.0
OI0000810,O000465,P0074,2,96.73,60.48,0.0
OI0000811,O000466,P0013,1,81.12,43.55,0.0
OI0000812,O000467,P0033,2,21.23,12.65,0.1
OI0000813,O000467,P0080,1,83.41,56.96,0.1
OI0000814,O000467,P0020,1,53.1,32.72,0.1
OI0000815,O000468,P0018,2,85.52,67.11,0.2
OI0000816,O000469,P0045,2,119.05,81.3,0.0
OI0000817,O000469,P0015,2,76.81,42.62,0.1
OI0000818,O000470,P0037,1,67.43,40.01,0.1
OI0000819,O000470,P0029,1,147.34,78.17,0.0
OI0000820,O000471,P0078,2,100.33,62.62,0.05
OI0000821,O000471,P0050,1,44.09,25.09,0.0
OI0000822,O000471,P0039,1,37.53,25.98,0.0
OI0000823,O000472,P0077,1,83.66,61.98,0.0
OI0000824,O000472,P0068,1,166.92,110.79,0.05
OI0000825,O000473,P0047,1,93.96,81.25,0.15
OI0000826,O000473,P0068,2,175.7,110.79,0.0
OI0000827,O000473,P0053,1,17.46,13.07,0.1
OI0000828,O000474,P0034,3,27.8,16.84,0.15
OI0000829,O000475,P0035,1,89.95,66.64,0.0
OI0000830,O000475,P0051,1,39.65,29.11,0.0
OI0000831,O000476,P0070,1,38.35,25.41,0.15
OI0000832,O000477,P0071,1,97.52,61.97,0.0
OI0000833,O000478,P0003,3,132.08,63.03,0.0
OI0000834,O000479,P0010,1,56.44,30.66,0.0
OI0000835,O000479,P0022,1,132.83,109.16,0.1
OI0000836,O000480,P0051,1,39.65,29.11,0.0
OI0000837,O000481,P0065,1,107.59,62.97,0.0
OI0000838,O000481,P0075,1,123.35,76.63,0.0
OI0000839,O000481,P0069,3,76.96,55.28,0.0
OI0000840,O000482,P0024,1,12.99,8.09,0.2
OI0000841,O000482,P0032,1,79.82,46.41,0.2
OI0000842,O000483,P0065,3,96.83,62.97,0.1
OI0000843,O000484,P0045,1,113.1,81.3,0.05
OI0000844,O000485,P0076,2,83.34,69.15,0.15
OI0000845,O000486,P0064,1,66.33,32.56,0.0
OI0000846,O000487,P0019,1,100.36,70.31,0.0
OI0000847,O000487,P0040,1,24.53,14.74,0.0
OI0000848,O000487,P0025,1,105.58,71.68,0.05
OI0000849,O000488,P0017,2,111.16,82.59,0.0
OI0000850,O000488,P0040,2,22.08,14.74,0.1
OI0000851,O000489,P0079,1,38.37,24.3,0.0
OI0000852,O000490,P0017,1,105.6,82.59,0.05
OI0000853,O000490,P0032,2,94.78,46.41,0.05
OI0000854,O000490,P0079,1,38.37,24.3,0.0
OI0000855,O000491,P0009,2,102.65,74.24,0.05
OI0000856,O000491,P0044,1,49.35,31.55,0.1
OI0000857,O000491,P0032,2,99.77,46.41,0.0
OI0000858,O000492,P0046,1,39.44,26.25,0.1
OI0000859,O000493,P0058,2,15.3,9.26,0.05
OI0000860,O000493,P0040,1,24.53,14.74,0.0
OI0000861,O000493,P0075,2,117.18,76.63,0.05
OI0000862,O000493,P0037,1,63.68,40.01,0.15
OI0000863,O000494,P0003,1,132.08,63.03,0.0
OI0000864,O000495,P0024,2,16.24,8.09,0.0
OI0000865,O000495,P0078,3,105.61,62.62,0.0
OI0000866,O000496,P0069,1,76.96,55.28,0.0
OI0000867,O000496,P0038,1,22.29,12.04,0.1
OI0000868,O000496,P0012,1,125.12,84.41,0.05
OI0000869,O000497,P0039,1,33.78,25.98,0.1
OI0000870,O000498,P0059,1,42.9,25.49,0.0
OI0000871,O000498,P0069,2,76.96,55.28,0.0
OI0000872,O000498,P0030,1,103.51,81.4,0.05
OI0000873,O000499,P0073,1,71.53,36.73,0.0
OI0000874,O000499,P0052,1,56.45,36.46,0.15
OI0000875,O000500,P0076,2,83.34,69.15,0.15
OI0000876,O000500,P0010,1,47.97,30.66,0.15
OI0000877,O000500,P0019,2,85.31,70.31,0.15
OI0000878,O000501,P0055,2,20.97,12.54,0.1
OI0000879,O000501,P0008,2,188.32,130.06,0.0
OI0000880,O000502,P0010,2,56.44,30.66,0.0
OI0000881,O000503,P0049,1,36.26,25.17,0.2
OI0000882,O000504,P0069,1,73.11,55.28,0.05
OI0000883,O000504,P0067,1,36.44,20.06,0.1
OI0000884,O000505,P0065,2,107.59,62.97,0.0
OI0000885,O000505,P0019,1,95.34,70.31,0.05
OI0000886,O000506,P0077,1,79.48,61.98,0.05
OI0000887,O000506,P0026,1,83.69,62.24,0.0
OI0000888,O000507,P0015,1,72.54,42.62,0.15
OI0000889,O000508,P0056,1,64.98,51.66,0.2
OI0000890,O000508,P0003,1,105.66,63.03,0.2
OI0000891,O000508,P0070,1,36.1,25.41,0.2
OI0000892,O000509,P0025,1,111.14,71.68,0.0
OI0000893,O000510,P0039,2,33.78,25.98,0.1
OI0000894,O000511,P0032,2,99.77,46.41,0.0
OI0000895,O000511,P0063,2,31.16,25.63,0.1
OI0000896,O000512,P0071,1,87.77,61.97,0.1
OI0000897,O000513,P0026,3,79.51,62.24,0.05
OI0000898,O000513,P0034,1,31.07,16.84,0.05
OI0000899,O000514,P0033,2,20.05,12.65,0.15
OI0000900,O000514,P0077,1,71.11,61.98,0.15
OI0000901,O000515,P0071,1,78.02,61.97,0.2
OI0000902,O000515,P0015,1,76.81,42.62,0.1
OI0000903,O000515,P0067,1,36.44,20.06,0.1
OI0000904,O000516,P0059,1,32.17,25.49,0.25
OI0000905,O000517,P0005,1,30.36,26.57,0.2
OI0000906,O000518,P0040,1,22.08,14.74,0.1
OI0000907,O000519,P0023,1,96.98,91.19,0.25
OI0000908,O000519,P0045,1,101.19,81.3,0.15
OI0000909,O000520,P0057,2,70.36,58.0,0.2
OI0000910,O000520,P0068,2,140.56,110.79,0.2
OI0000911,O000520,P0047,1,88.43,81.25,0.2
OI0000912,O000520,P0061,2,66.44,55.47,0.2
OI0000913,O000521,P0001,1,83.43,51.81,0.2
OI0000914,O000522,P0004,1,137.37,106.23,0.05
OI0000915,O000523,P0006,2,141.81,116.74,0.1
OI0000916,O000524,P0026,1,83.69,62.24,0.0
OI0000917,O000525,P0058,4,14.49,9.26,0.1
OI0000918,O000526,P0024,1,14.62,8.09,0.1
OI0000919,O000527,P0056,1,81.22,51.66,0.0
OI0000920,O000528,P0053,1,18.43,13.07,0.05
OI0000921,O000528,P0032,1,94.78,46.41,0.05
OI0000922,O000529,P0077,1,83.66,61.98,0.0
OI0000923,O000529,P0063,1,34.62,25.63,0.0
OI0000924,O000530,P0045,1,113.1,81.3,0.05
OI0000925,O000530,P0064,1,63.01,32.56,0.05
OI0000926,O000530,P0052,1,63.09,36.46,0.05
OI0000927,O000531,P0018,2,90.87,67.11,0.15
OI0000928,O000531,P0005,2,32.26,26.57,0.15
OI0000929,O000532,P0017,1,100.04,82.59,0.1
OI0000930,O000533,P0010,4,47.97,30.66,0.15
OI0000931,O000534,P0077,1,83.66,61.98,0.0
OI0000932,O000534,P0044,1,46.61,31.55,0.15
OI0000933,O000535,P0002,2,155.41,116.2,0.0
OI0000934,O000535,P0079,2,34.53,24.3,0.1
OI0000935,O000536,P0013,1,81.12,43.55,0.0
OI0000936,O000537,P0001,2,99.08,51.81,0.05
OI0000937,O000538,P0047,1,93.96,81.25,0.15
OI0000938,O000538,P0060,2,65.51,44.27,0.15
OI0000939,O000538,P0019,1,85.31,70.31,0.15
OI0000940,O000538,P0065,1,91.45,62.97,0.15
OI0000941,O000539,P0012,3,105.37,84.41,0.2
OI0000942,O000540,P0028,1,149.26,100.65,0.0
OI0000943,O000540,P0003,1,132.08,63.03,0.0
OI0000944,O000541,P0026,3,83.69,62.24,0.0
OI0000945,O000542,P0014,1,85.21,64.13,0.05
OI0000946,O000542,P0062,1,55.57,38.11,0.05
OI0000947,O000543,P0037,1,71.17,40.01,0.05
OI0000948,O000543,P0038,2,21.05,12.04,0.15
OI0000949,O000543,P0006,1,157.57,116.74,0.0
OI0000950,O000544,P0012,1,111.95,84.41,0.15
OI0000951,O000544,P0030,1,87.17,81.4,0.2
OI0000952,O000545,P0039,1,37.53,25.98,0.0
OI0000953,O000546,P0019,1,90.32,70.31,0.1
OI0000954,O000546,P0058,1,16.1,9.26,0.0
OI0000955,O000547,P0041,1,97.27,78.99,0.15
OI0000956,O000548,P0049,1,45.32,25.17,0.0
OI0000957,O000549,P0005,1,36.05,26.57,0.05
OI0000958,O000549,P0055,3,23.3,12.54,0.0
OI0000959,O000550,P0064,1,56.38,32.56,0.15
OI0000960,O000550,P0031,1,92.73,75.58,0.15
OI0000961,O000551,P0054,1,75.0,48.25,0.15
OI0000962,O000551,P0046,1,39.44,26.25,0.1
OI0000963,O000551,P0010,1,56.44,30.66,0.0
OI0000964,O000552,P0041,1,108.71,78.99,0.05
OI0000965,O000552,P0068,1,175.7,110.79,0.0
OI0000966,O000552,P0027,1,82.86,55.24,0.0
OI0000967,O000552,P0053,1,19.4,13.07,0.0
OI0000968,O000553,P0015,2,72.54,42.62,0.15
OI0000969,O000553,P0014,1,85.21,64.13,0.05
OI0000970,O000553,P0053,1,18.43,13.07,0.05
OI0000971,O000554,P0011,3,85.82,57.2,0.0
OI0000972,O000554,P0058,2,16.1,9.26,0.0
OI0000973,O000555,P0060,1,73.22,44.27,0.05
OI0000974,O000556,P0041,3,108.71,78.99,0.05
OI0000975,O000556,P0059,1,38.61,25.49,0.1
OI0000976,O000557,P0009,1,108.05,74.24,0.0
OI0000977,O000558,P0066,4,61.32,36.04,0.0
OI0000978,O000558,P0007,1,206.43,152.42,0.0
OI0000979,O000558,P0079,2,36.45,24.3,0.05
OI0000980,O000558,P0012,1,131.71,84.41,0.0
OI0000981,O000559,P0004,3,144.6,106.23,0.0
OI0000982,O000559,P0064,1,66.33,32.56,0.0
OI0000983,O000559,P0054,1,83.82,48.25,0.05
OI0000984,O000560,P0065,1,91.45,62.97,0.15
OI0000985,O000560,P0059,1,36.46,25.49,0.15
OI0000986,O000561,P0069,2,76.96,55.28,0.0
OI0000987,O000561,P0047,1,110.54,81.25,0.0
OI0000988,O000562,P0012,1,131.71,84.41,0.0
OI0000989,O000562,P0068,1,149.34,110.79,0.15
OI0000990,O000562,P0034,1,29.44,16.84,0.1
OI0000991,O000563,P0041,3,114.43,78.99,0.0
OI0000992,O000563,P0002,2,155.41,116.2,0.0
OI0000993,O000564,P0077,1,83.66,61.98,0.0
OI0000994,O000565,P0009,1,97.24,74.24,0.1
OI0000995,O000566,P0017,2,100.04,82.59,0.1
