inventory_month,store_id,product_id,beginning_inventory,restock_qty,ending_inventory,stockout_days,reorder_level
2024-01-01,S007,P0018,45,18,36.0,0.0,9
2024-01-01,S007,P0019,31,24,29.0,0.0,7
2024-01-01,S007,P0020,33,14,18.0,0.0,7
2024-01-01,S007,P0021,102,38,77.0,0.0,23
2024-01-01,S007,P0022,74,47,62.0,0.0,19
2024-01-01,S007,P0023,70,31,18.0,0.0,26
2024-01-01,S007,P0024,102,54,112.0,0.0,25
2024-01-01,S007,P0025,31,25,42.0,0.0,6
2024-01-01,S007,P0026,49,26,52.0,0.0,13
2024-01-01,S007,P0027,79,78,106.0,0.0,23
2024-01-01,S007,P0028,111,25,87.0,0.0,25
2024-01-01,S007,P0029,27,25,35.0,0.0,7
2024-01-01,S007,P0030,85,51,97.0,0.0,21
2024-01-01,S007,P0031,49,17,40.0,0.0,11
2024-01-01,S007,P0032,30,8,6.0,1.0,10
2024-01-01,S007,P0033,57,37,42.0,0.0,12
2024-01-01,S007,P0034,91,82,116.0,0.0,31
2024-01-01,S007,P0035,90,26,31.0,0.0,24
2024-01-01,S007,P0036,76,27,67.0,0.0,21
2024-01-01,S007,P0037,93,76,137.0,0.0,21
2024-01-01,S007,P0038,60,18,18.0,0.0,17
2024-01-01,S007,P0039,65,72,109.0,0.0,20
2024-01-01,S007,P0040,84,62,101.0,0.0,17
2024-01-01,S007,P0041,156,27,133.0,0.0,31
2024-01-01,S007,P0042,103,66,79.0,0.0,34
2024-01-01,S007,P0043,34,10,28.0,0.0,8
2024-01-01,S007,P0044,74,52,51.0,0.0,18
2024-01-01,S007,P0045,49,28,22.0,0.0,14
2024-01-01,S007,P0046,124,57,,0.0,26
2024-01-01,S007,P0047,59,49,75.0,0.0,20
2024-01-01,S007,P0048,34,18,9.0,0.0,10
2024-01-01,S007,P0049,33,26,27.0,0.0,7
2024-01-01,S007,P0050,50,46,50.0,0.0,12
2024-01-01,S007,P0051,42,29,24.0,0.0,14
2024-01-01,S007,P0052,100,30,79.0,0.0,23
2024-01-01,S007,P0053,37,10,2.0,4.0,11
2024-01-01,S007,P0054,80,52,65.0,0.0,17
2024-01-01,S007,P0055,106,69,115.0,0.0,24
2024-01-01,S007,P0056,62,49,75.0,0.0,14
2024-01-01,S007,P0057,74,82,119.0,0.0,23
2024-01-01,S007,P0058,68,45,80.0,0.0,17
2024-01-01,S007,P0059,40,25,40.0,0.0,8
2024-01-01,S007,P0060,63,60,64.0,0.0,18
2024-01-01,S007,P0061,101,50,70.0,0.0,23
2024-01-01,S007,P0062,90,65,129.0,0.0,18
2024-01-01,S007,P0063,26,16,21.0,0.0,6
2024-01-01,S007,P0064,37,9,17.0,0.0,10
2024-01-01,S007,P0065,65,36,66.0,0.0,15
2024-01-01,S007,P0066,78,29,51.0,0.0,16
2024-01-01,S007,P0067,48,41,32.0,0.0,16
2024-01-01,S007,P0068,24,19,9.0,0.0,8
2024-01-01,S007,P0069,87,26,48.0,0.0,19
2024-01-01,S007,P0070,69,83,58.0,0.0,23
2024-01-01,S007,P0071,41,31,13.0,0.0,16
2024-01-01,S007,P0072,58,39,55.0,0.0,15
2024-01-01,S007,P0073,56,22,48.0,0.0,12
2024-01-01,S007,P0074,58,33,39.0,0.0,20
2024-01-01,S007,P0075,27,22,35.0,0.0,7
2024-01-01,S007,P0076,61,31,64.0,0.0,12
2024-01-01,S007,P0077,27,7,24.0,0.0,6
2024-01-01,S007,P0078,91,71,83.0,0.0,20
2024-01-01,S007,P0079,48,34,50.0,0.0,15
2024-01-01,S007,P0080,44,33,52.0,0.0,10
2024-01-01,S008,P0001,50,24,47.0,0.0,18
2024-01-01,S008,P0002,27,28,26.0,0.0,7
2024-01-01,S008,P0003,74,49,70.0,0.0,17
2024-01-01,S008,P0004,43,32,41.0,0.0,16
2024-01-01,S008,P0005,37,14,41.0,0.0,7
2024-01-01,S008,P0006,65,15,33.0,0.0,13
2024-01-01,S008,P0007,55,36,16.0,0.0,17
2024-01-01,S008,P0008,31,5,20.0,0.0,6
2024-01-01,S008,P0009,19,9,12.0,0.0,7
2024-01-01,S008,P0010,39,16,16.0,0.0,11
2024-01-01,S008,P0011,28,6,22.0,0.0,6
2024-01-01,S008,P0012,28,13,11.0,0.0,7
2024-01-01,S008,P0013,41,17,41.0,0.0,12
2024-01-01,S008,P0014,87,51,74.0,0.0,17
2024-01-01,S008,P0015,40,25,45.0,0.0,14
2024-01-01,S008,P0016,41,18,23.0,0.0,8
2024-01-01,S008,P0017,30,19,30.0,0.0,8
2024-01-01,S008,P0018,48,14,18.0,0.0,10
2024-01-01,S008,P0019,31,6,16.0,0.0,6
2024-01-01,S008,P0020,69,50,72.0,0.0,15
2024-01-01,S008,P0021,40,20,43.0,0.0,8
2024-01-01,S008,P0022,94,20,50.0,0.0,20
2024-01-01,S008,P0023,113,41,58.0,0.0,25
2024-01-01,S008,P0024,67,39,82.0,0.0,16
2024-01-01,S008,P0025,38,18,25.0,0.0,8
2024-01-01,S008,P0026,35,17,33.0,0.0,11
2024-01-01,S008,P0027,56,53,49.0,0.0,14
2024-01-01,S008,P0028,100,33,33.0,0.0,24
2024-01-01,S008,P0029,60,39,50.0,0.0,16
2024-01-01,S008,P0030,31,23,20.0,0.0,10
2024-01-01,S008,P0031,35,11,12.0,0.0,8
2024-01-01,S008,P0032,37,35,21.0,0.0,13
2024-01-01,S008,P0033,56,57,55.0,0.0,19
2024-01-01,S008,P0034,51,31,35.0,0.0,15
2024-01-01,S008,P0035,87,51,32.0,0.0,32
2024-01-01,S008,P0036,65,45,33.0,0.0,24
2024-01-01,S008,P0037,80,35,16.0,0.0,24
2024-01-01,S008,P0038,146,81,161.0,0.0,29
2024-01-01,S008,P0039,37,49,40.0,0.0,14
2024-01-01,S008,P0040,112,80,87.0,0.0,31
2024-01-01,S008,P0041,92,36,25.0,0.0,26
2024-01-01,S008,P0042,46,26,44.0,0.0,10
2024-01-01,S008,P0043,126,51,70.0,0.0,33
2024-01-01,S008,P0044,92,104,101.0,0.0,29
2024-01-01,S008,P0045,35,14,14.0,0.0,9
2024-01-01,S008,P0046,35,26,33.0,0.0,9
2024-01-01,S008,P0047,28,19,22.0,0.0,10
2024-01-01,S008,P0048,52,53,58.0,0.0,16
2024-01-01,S008,P0049,63,34,61.0,0.0,13
2024-01-01,S008,P0050,25,21,18.0,0.0,8
2024-01-01,S008,P0051,62,35,31.0,0.0,17
2024-01-01,S008,P0052,44,16,35.0,0.0,14
2024-01-01,S008,P0053,88,22,30.0,0.0,19
2024-01-01,S008,P0054,54,43,59.0,0.0,19
2024-01-01,S008,P0055,51,43,47.0,0.0,13
2024-01-01,S008,P0056,47,27,53.0,0.0,11
2024-01-01,S008,P0057,65,60,98.0,0.0,18
2024-01-01,S008,P0058,30,30,37.0,0.0,8
2024-01-01,S008,P0059,39,41,22.0,0.0,14
2024-01-01,S008,P0060,103,76,82.0,0.0,23
2024-01-01,S008,P0061,62,26,64.0,0.0,15
2024-01-01,S008,P0062,61,40,48.0,0.0,14
2024-01-01,S008,P0063,60,54,80.0,0.0,19
2024-01-01,S008,P0064,77,19,37.0,0.0,24
2024-01-01,S008,P0065,51,39,42.0,0.0,14
2024-01-01,S008,P0066,35,25,36.0,0.0,10
2024-01-01,S008,P0067,109,38,50.0,0.0,22
2024-01-01,S008,P0068,74,64,103.0,0.0,20
2024-01-01,S008,P0069,82,35,82.0,0.0,23
2024-01-01,S008,P0070,22,12,16.0,0.0,5
2024-01-01,S008,P0071,56,73,71.0,0.0,21
2024-01-01,S008,P0072,63,34,56.0,0.0,16
2024-01-01,S008,P0073,55,9,43.0,0.0,11
2024-01-01,S008,P0074,92,82,136.0,0.0,23
2024-01-01,S008,P0075,36,8,23.0,0.0,10
2024-01-01,S008,P0076,53,39,46.0,0.0,16
2024-01-01,S008,P0077,21,16,23.0,0.0,6
2024-01-01,S008,P0078,88,33,90.0,0.0,20
2024-01-01,S008,P0079,104,59,111.0,0.0,23
2024-01-01,S008,P0080,47,27,31.0,0.0,10
2024-01-01,S009,P0001,38,19,31.0,0.0,8
2024-01-01,S009,P0002,54,51,68.0,0.0,15
2024-01-01,S009,P0003,17,20,28.0,0.0,6
2024-01-01,S009,P0004,35,11,4.0,5.0,11
2024-01-01,S009,P0005,54,45,49.0,0.0,20
2024-01-01,S009,P0006,74,59,110.0,0.0,16
2024-01-01,S009,P0007,44,37,59.0,0.0,10
2024-01-01,S009,P0008,45,27,45.0,0.0,13
2024-01-01,S009,P0009,31,6,22.0,0.0,8
2024-01-01,S009,P0010,67,22,19.0,0.0,21
2024-01-01,S009,P0011,47,43,54.0,0.0,17
2024-01-01,S009,P0012,30,39,27.0,0.0,11
2024-01-01,S009,P0013,24,11,7.0,0.0,9
2024-01-01,S009,P0014,63,53,46.0,0.0,19
2024-01-01,S009,P0015,57,22,12.0,4.0,20
2024-01-01,S009,P0016,41,29,45.0,0.0,10
2024-01-01,S009,P0017,27,23,25.0,0.0,7
2024-01-01,S009,P0018,52,20,30.0,0.0,13
2024-01-01,S009,P0019,47,28,52.0,0.0,10
2024-01-01,S009,P0020,31,21,36.0,0.0,8
2024-01-01,S009,P0021,25,29,40.0,0.0,9
2024-01-01,S009,P0022,64,56,43.0,0.0,21
2024-01-01,S009,P0023,61,27,48.0,0.0,14
2024-01-01,S009,P0024,50,32,50.0,0.0,19
2024-01-01,S009,P0025,103,27,53.0,0.0,21
2024-01-01,S009,P0026,27,15,22.0,0.0,7
2024-01-01,S009,P0027,84,53,101.0,0.0,20
2024-01-01,S009,P0028,111,74,145.0,0.0,26
2024-01-01,S009,P0029,65,42,63.0,0.0,17
2024-01-01,S009,P0030,60,22,25.0,0.0,21
2024-01-01,S009,P0031,40,21,25.0,0.0,8
2024-01-01,S009,P0032,53,54,54.0,0.0,19
2024-01-01,S009,P0033,118,33,78.0,0.0,33
2024-01-01,S009,P0034,80,30,36.0,0.0,21
2024-01-01,S009,P0035,109,33,46.0,0.0,22
2024-01-01,S009,P0036,75,71,106.0,0.0,24
2024-01-01,S009,P0037,122,50,131.0,0.0,29
2024-01-01,S009,P0038,134,81,145.0,0.0,33
2024-01-01,S009,P0039,102,86,110.0,0.0,23
2024-01-01,S009,P0040,66,62,92.0,0.0,19
2024-01-01,S009,P0041,129,33,72.0,0.0,33
2024-01-01,S009,P0042,98,83,77.0,0.0,31
2024-01-01,S009,P0043,40,40,29.0,0.0,14
2024-01-01,S009,P0044,70,39,,0.0,16
2024-01-01,S009,P0045,51,26,31.0,0.0,18
2024-01-01,S009,P0046,76,21,31.0,0.0,16
2024-01-01,S009,P0047,103,88,109.0,0.0,27
2024-01-01,S009,P0048,86,105,126.0,0.0,28
2024-01-01,S009,P0049,31,8,9.0,0.0,7
2024-01-01,S009,P0050,97,54,58.0,0.0,21
2024-01-01,S009,P0051,71,44,38.0,0.0,20
2024-01-01,S009,P0052,35,32,47.0,0.0,9
2024-01-01,S009,P0053,81,30,75.0,0.0,18
2024-01-01,S009,P0054,21,16,21.0,0.0,7
2024-01-01,S009,P0055,68,60,80.0,0.0,23
2024-01-01,S009,P0056,33,8,21.0,0.0,9
2024-01-01,S009,P0057,18,6,6.0,0.0,5
2024-01-01,S009,P0058,26,14,20.0,0.0,7
2024-01-01,S009,P0059,24,14,27.0,0.0,5
2024-01-01,S009,P0060,61,24,45.0,0.0,13
2024-01-01,S009,P0061,14,10,6.0,0.0,5
2024-01-01,S009,P0062,37,29,36.0,0.0,10
2024-01-01,S009,P0063,30,22,25.0,0.0,7
2024-01-01,S009,P0064,70,27,75.0,0.0,15
2024-01-01,S009,P0065,16,8,8.0,0.0,5
2024-01-01,S009,P0066,46,33,56.0,0.0,16
2024-01-01,S009,P0067,74,64,79.0,0.0,21
2024-01-01,S009,P0068,48,28,54.0,0.0,16
2024-01-01,S009,P0069,58,33,41.0,0.0,14
2024-01-01,S009,P0070,76,33,72.0,0.0,22
2024-01-01,S009,P0071,107,76,114.0,0.0,22
2024-01-01,S009,P0072,60,37,57.0,0.0,12
2024-01-01,S009,P0073,61,11,34.0,0.0,12
2024-01-01,S009,P0074,33,14,10.0,0.0,11
2024-01-01,S009,P0075,90,38,70.0,0.0,23
2024-01-01,S009,P0076,81,79,85.0,0.0,21
2024-01-01,S009,P0077,19,11,19.0,0.0,5
2024-01-01,S009,P0078,27,19,29.0,0.0,9
2024-01-01,S009,P0079,14,14,8.0,0.0,4
2024-01-01,S009,P0080,34,16,28.0,0.0,7
2024-01-01,S010,P0001,18,15,16.0,0.0,7
2024-01-01,S010,P0002,38,29,33.0,0.0,8
2024-01-01,S010,P0003,25,8,23.0,0.0,5
2024-01-01,S010,P0004,44,8,15.0,0.0,10
2024-01-01,S010,P0005,39,12,0.0,2.0,14
2024-01-01,S010,P0006,71,52,66.0,0.0,19
2024-01-01,S010,P0007,79,62,75.0,0.0,19
2024-01-01,S010,P0008,54,77,79.0,0.0,21
2024-01-01,S010,P0009,35,34,52.0,0.0,9
2024-01-01,S010,P0010,61,23,56.0,0.0,12
2024-01-01,S010,P0011,27,28,36.0,0.0,9
2024-01-01,S010,P0012,34,7,3.0,1.0,9
2024-01-01,S010,P0013,65,32,59.0,0.0,17
2024-01-01,S010,P0014,30,29,31.0,0.0,10
2024-01-01,S010,P0015,115,28,105.0,0.0,27
2024-01-01,S010,P0016,28,16,14.0,0.0,10
2024-01-01,S010,P0017,79,23,24.0,0.0,21
2024-01-01,S010,P0018,51,29,47.0,0.0,17
2024-01-01,S010,P0019,26,18,19.0,0.0,6
2024-01-01,S010,P0020,59,10,17.0,0.0,12
2024-01-01,S010,P0021,22,23,20.0,0.0,7
2024-01-01,S010,P0022,61,49,85.0,0.0,13
2024-01-01,S010,P0023,35,36,31.0,0.0,13
2024-01-01,S010,P0024,49,24,33.0,0.0,10
2024-01-01,S010,P0025,108,38,102.0,0.0,26
2024-01-01,S010,P0026,118,24,23.0,0.0,27
2024-01-01,S010,P0027,121,29,43.0,0.0,25
2024-01-01,S010,P0028,69,31,63.0,0.0,14
2024-01-01,S010,P0029,37,26,44.0,0.0,9
2024-01-01,S010,P0030,72,24,18.0,0.0,25
2024-01-01,S010,P0031,31,7,24.0,0.0,6
2024-01-01,S010,P0032,57,52,63.0,0.0,15
2024-01-01,S010,P0033,84,24,42.0,0.0,18
2024-01-01,S010,P0034,137,107,137.0,0.0,34
2024-01-01,S010,P0035,80,89,77.0,0.0,24
2024-01-01,S010,P0036,72,40,87.0,0.0,15
2024-01-01,S010,P0037,82,22,19.0,0.0,21
2024-01-01,S010,P0038,106,62,97.0,0.0,23
2024-01-01,S010,P0039,87,53,76.0,0.0,18
2024-01-01,S010,P0040,133,122,189.0,0.0,33
2024-01-01,S010,P0041,83,35,40.0,0.0,18
2024-01-01,S010,P0042,129,83,133.0,0.0,30
2024-01-01,S010,P0043,67,95,91.0,0.0,25
2024-01-01,S010,P0044,124,49,95.0,0.0,28
2024-01-01,S010,P0045,80,57,90.0,0.0,22
2024-01-01,S010,P0046,97,65,103.0,0.0,24
2024-01-01,S010,P0047,86,46,105.0,0.0,18
2024-01-01,S010,P0048,142,49,88.0,0.0,29
2024-01-01,S010,P0049,89,51,71.0,0.0,18
2024-01-01,S010,P0050,75,29,10.0,2.0,21
2024-01-01,S010,P0051,23,31,37.0,0.0,8
2024-01-01,S010,P0052,23,21,22.0,0.0,7
2024-01-01,S010,P0053,31,33,21.0,0.0,10
2024-01-01,S010,P0054,103,36,82.0,0.0,21
2024-01-01,S010,P0055,64,25,41.0,0.0,18
2024-01-01,S010,P0056,51,11,15.0,0.0,13
2024-01-01,S010,P0057,99,59,119.0,0.0,20
2024-01-01,S010,P0058,72,32,36.0,0.0,19
2024-01-01,S010,P0059,55,44,69.0,0.0,13
2024-01-01,S010,P0060,67,37,81.0,0.0,16
2024-01-01,S010,P0061,42,30,47.0,0.0,16
2024-01-01,S010,P0062,34,11,0.0,7.0,13
2024-01-01,S010,P0063,50,15,26.0,0.0,14
2024-01-01,S010,P0064,66,56,93.0,0.0,20
2024-01-01,S010,P0065,39,42,56.0,0.0,15
2024-01-01,S010,P0066,98,67,125.0,0.0,22
2024-01-01,S010,P0067,80,32,55.0,0.0,17
2024-01-01,S010,P0068,18,10,21.0,0.0,4
2024-01-01,S010,P0069,91,57,102.0,0.0,18
2024-01-01,S010,P0070,44,39,39.0,0.0,14
2024-01-01,S010,P0071,34,16,3.0,3.0,13
2024-01-01,S010,P0072,24,8,18.0,0.0,6
2024-01-01,S010,P0073,35,37,27.0,0.0,13
2024-01-01,S010,P0074,85,16,30.0,0.0,17
2024-01-01,S010,P0075,56,32,38.0,0.0,14
2024-01-01,S010,P0076,54,59,60.0,0.0,17
2024-01-01,S010,P0077,27,9,17.0,0.0,6
2024-01-01,S010,P0078,71,25,23.0,0.0,19
2024-01-01,S010,P0079,102,57,122.0,0.0,21
2024-01-01,S010,P0080,29,20,22.0,0.0,7
2024-02-01,S001,P0001,71,48,89.0,0.0,14
2024-02-01,S001,P0002,30,31,43.0,0.0,8
2024-02-01,S001,P0003,34,18,35.0,0.0,7
2024-02-01,S001,P0004,21,13,12.0,0.0,5
2024-02-01,S001,P0005,87,63,86.0,0.0,21
2024-02-01,S001,P0006,86,21,57.0,0.0,17
2024-02-01,S001,P0007,45,60,55.0,0.0,16
2024-02-01,S001,P0008,73,34,81.0,0.0,16
2024-02-01,S001,P0009,52,32,56.0,0.0,11
2024-02-01,S001,P0010,34,9,16.0,0.0,7
2024-02-01,S001,P0011,59,29,18.0,0.0,19
2024-02-01,S001,P0012,38,24,40.0,0.0,10
2024-02-01,S001,P0013,44,20,16.0,0.0,11
2024-02-01,S001,P0014,23,18,19.0,0.0,5
2024-02-01,S001,P0015,35,29,29.0,0.0,9
2024-02-01,S001,P0016,35,13,29.0,0.0,10
2024-02-01,S001,P0017,50,32,28.0,0.0,14
2024-02-01,S001,P0018,56,56,47.0,0.0,16
2024-02-01,S001,P0019,73,71,71.0,0.0,20
2024-02-01,S001,P0020,34,25,26.0,0.0,10
2024-02-01,S001,P0021,75,70,78.0,0.0,22
2024-02-01,S001,P0022,105,87,91.0,0.0,26
2024-02-01,S001,P0023,62,42,67.0,0.0,14
2024-02-01,S001,P0024,46,11,33.0,0.0,11
2024-02-01,S001,P0025,29,14,1.0,4.0,10
2024-02-01,S001,P0026,43,53,54.0,0.0,14
2024-02-01,S001,P0027,42,21,31.0,0.0,9
2024-02-01,S001,P0028,114,44,103.0,0.0,26
2024-02-01,S001,P0029,21,11,10.0,0.0,7
2024-02-01,S001,P0030,40,19,25.0,0.0,9
2024-02-01,S001,P0031,39,40,48.0,0.0,11
2024-02-01,S001,P0032,61,25,54.0,0.0,21
2024-02-01,S001,P0033,72,39,76.0,0.0,25
2024-02-01,S001,P0034,31,26,35.0,0.0,11
2024-02-01,S001,P0035,39,13,30.0,0.0,11
2024-02-01,S001,P0036,138,117,131.0,0.0,33
2024-02-01,S001,P0037,51,57,57.0,0.0,18
2024-02-01,S001,P0038,64,41,49.0,0.0,15
2024-02-01,S001,P0039,109,38,83.0,0.0,24
2024-02-01,S001,P0040,39,20,8.0,2.0,13
2024-02-01,S001,P0041,49,54,40.0,0.0,15
2024-02-01,S001,P0042,39,16,28.0,0.0,14
2024-02-01,S001,P0043,108,99,81.0,0.0,33
2024-02-01,S001,P0044,117,67,85.0,0.0,24
2024-02-01,S001,P0045,63,24,53.0,0.0,13
2024-02-01,S001,P0046,123,24,58.0,0.0,28
2024-02-01,S001,P0047,47,50,67.0,0.0,18
2024-02-01,S001,P0048,46,35,57.0,0.0,10
2024-02-01,S001,P0049,53,27,10.0,2.0,18
2024-02-01,S001,P0050,52,53,77.0,0.0,16
2024-02-01,S001,P0051,15,18,26.0,0.0,5
2024-02-01,S001,P0052,113,76,99.0,0.0,23
2024-02-01,S001,P0053,69,20,23.0,0.0,17
2024-02-01,S001,P0054,54,52,45.0,0.0,14
2024-02-01,S001,P0055,28,12,21.0,0.0,10
2024-02-01,S001,P0056,72,23,62.0,0.0,17
2024-02-01,S001,P0057,84,41,63.0,0.0,17
2024-02-01,S001,P0058,30,21,33.0,0.0,6
2024-02-01,S001,P0059,20,21,13.0,0.0,7
2024-02-01,S001,P0060,39,35,58.0,0.0,10
2024-02-01,S001,P0061,56,27,54.0,0.0,12
2024-02-01,S001,P0062,70,27,13.0,0.0,19
2024-02-01,S001,P0063,42,23,23.0,0.0,10
2024-02-01,S001,P0064,16,6,12.0,0.0,5
2024-02-01,S001,P0065,28,9,11.0,0.0,8
2024-02-01,S001,P0066,42,32,17.0,0.0,15
2024-02-01,S001,P0067,34,13,28.0,0.0,9
2024-02-01,S001,P0068,55,24,5.0,3.0,21
2024-02-01,S001,P0069,57,22,56.0,0.0,14
2024-02-01,S001,P0070,14,14,8.0,0.0,5
2024-02-01,S001,P0071,91,19,68.0,0.0,22
2024-02-01,S001,P0072,21,26,29.0,0.0,7
2024-02-01,S001,P0073,37,39,57.0,0.0,11
2024-02-01,S001,P0074,88,55,92.0,0.0,20
2024-02-01,S001,P0075,95,61,79.0,0.0,22
2024-02-01,S001,P0076,61,29,54.0,0.0,16
2024-02-01,S001,P0077,77,46,91.0,0.0,16
2024-02-01,S001,P0078,57,33,46.0,0.0,16
2024-02-01,S001,P0079,26,37,25.0,0.0,10
2024-02-01,S001,P0080,62,19,22.0,0.0,14
2024-02-01,S002,P0001,26,10,18.0,0.0,6
2024-02-01,S002,P0002,51,19,28.0,0.0,12
2024-02-01,S002,P0003,74,78,93.0,0.0,22
2024-02-01,S002,P0004,28,12,1.0,1.0,9
2024-02-01,S002,P0005,63,11,29.0,0.0,13
2024-02-01,S002,P0006,37,29,49.0,0.0,8
2024-02-01,S002,P0007,18,15,20.0,0.0,5
2024-02-01,S002,P0008,55,18,27.0,0.0,18
2024-02-01,S002,P0009,89,63,109.0,0.0,19
2024-02-01,S002,P0010,29,14,8.0,0.0,8
2024-02-01,S002,P0011,52,59,50.0,0.0,16
2024-02-01,S002,P0012,89,47,93.0,0.0,18
2024-02-01,S002,P0013,56,34,33.0,0.0,16
2024-02-01,S002,P0014,50,31,46.0,0.0,11
2024-02-01,S002,P0015,73,46,54.0,0.0,16
2024-02-01,S002,P0016,67,55,75.0,0.0,18
2024-02-01,S002,P0017,38,37,47.0,0.0,10
2024-02-01,S002,P0018,74,21,41.0,0.0,17
2024-02-01,S002,P0019,99,30,70.0,0.0,26
2024-02-01,S002,P0020,61,53,45.0,0.0,20
2024-02-01,S002,P0021,65,42,63.0,0.0,19
2024-02-01,S002,P0022,57,52,58.0,0.0,15
2024-02-01,S002,P0023,77,25,64.0,0.0,19
2024-02-01,S002,P0024,68,53,33.0,0.0,21
2024-02-01,S002,P0025,46,30,39.0,0.0,9
2024-02-01,S002,P0026,41,11,6.0,2.0,12
2024-02-01,S002,P0027,41,26,29.0,0.0,14
2024-02-01,S002,P0028,54,16,10.0,1.0,20
2024-02-01,S002,P0029,88,31,80.0,0.0,23
2024-02-01,S002,P0030,93,43,67.0,0.0,22
2024-02-01,S002,P0031,53,40,45.0,0.0,13
2024-02-01,S002,P0032,55,61,79.0,0.0,21
2024-02-01,S002,P0033,70,31,45.0,0.0,16
2024-02-01,S002,P0034,53,49,72.0,0.0,14
2024-02-01,S002,P0035,44,15,31.0,0.0,10
2024-02-01,S002,P0036,139,106,149.0,0.0,28
2024-02-01,S002,P0037,80,18,59.0,0.0,16
2024-02-01,S002,P0038,76,59,76.0,0.0,15
2024-02-01,S002,P0039,94,66,93.0,0.0,20
2024-02-01,S002,P0040,21,19,29.0,0.0,8
2024-02-01,S002,P0041,54,24,56.0,0.0,15
2024-02-01,S002,P0042,82,42,75.0,0.0,23
2024-02-01,S002,P0043,127,95,153.0,0.0,31
2024-02-01,S002,P0044,103,104,112.0,0.0,31
2024-02-01,S002,P0045,90,56,111.0,0.0,23
2024-02-01,S002,P0046,105,85,129.0,0.0,30
2024-02-01,S002,P0047,59,31,61.0,0.0,12
2024-02-01,S002,P0048,123,54,47.0,0.0,33
2024-02-01,S002,P0049,106,58,81.0,0.0,23
2024-02-01,S002,P0050,102,51,103.0,0.0,21
2024-02-01,S002,P0051,30,16,34.0,0.0,6
2024-02-01,S002,P0052,38,17,26.0,0.0,8
2024-02-01,S002,P0053,48,31,37.0,0.0,13
2024-02-01,S002,P0054,41,12,24.0,0.0,8
2024-02-01,S002,P0055,104,34,92.0,0.0,24
2024-02-01,S002,P0056,83,16,64.0,0.0,17
2024-02-01,S002,P0057,69,83,67.0,0.0,22
2024-02-01,S002,P0058,59,41,72.0,0.0,17
2024-02-01,S002,P0059,43,39,37.0,0.0,10
2024-02-01,S002,P0060,20,13,11.0,0.0,7
2024-02-01,S002,P0061,57,22,8.0,1.0,18
2024-02-01,S002,P0062,41,34,53.0,0.0,9
2024-02-01,S002,P0063,47,31,37.0,0.0,14
2024-02-01,S002,P0064,40,20,37.0,0.0,13
2024-02-01,S002,P0065,25,18,29.0,0.0,5
2024-02-01,S002,P0066,63,55,67.0,0.0,16
2024-02-01,S002,P0067,55,18,9.0,1.0,20
2024-02-01,S002,P0068,25,20,23.0,0.0,6
2024-02-01,S002,P0069,47,10,37.0,0.0,12
2024-02-01,S002,P0070,85,68,94.0,0.0,18
2024-02-01,S002,P0071,51,37,54.0,0.0,12
2024-02-01,S002,P0072,77,31,62.0,0.0,19
2024-02-01,S002,P0073,81,80,67.0,0.0,22
2024-02-01,S002,P0074,74,49,62.0,0.0,17
2024-02-01,S002,P0075,62,16,24.0,0.0,13
2024-02-01,S002,P0076,28,11,20.0,0.0,6
2024-02-01,S002,P0077,14,14,8.0,0.0,5
2024-02-01,S002,P0078,61,42,66.0,0.0,13
2024-02-01,S002,P0079,69,30,77.0,0.0,15
2024-02-01,S002,P0080,62,56,54.0,0.0,18
2024-02-01,S003,P0001,72,18,60.0,0.0,20
2024-02-01,S003,P0002,37,47,60.0,0.0,12
2024-02-01,S003,P0003,39,29,35.0,0.0,8
2024-02-01,S003,P0004,62,37,55.0,0.0,14
2024-02-01,S003,P0005,50,28,41.0,0.0,15
2024-02-01,S003,P0006,97,58,112.0,0.0,20
2024-02-01,S003,P0007,46,11,33.0,0.0,9
2024-02-01,S003,P0008,42,17,43.0,0.0,9
2024-02-01,S003,P0009,54,54,54.0,0.0,16
2024-02-01,S003,P0010,31,12,13.0,0.0,9
2024-02-01,S003,P0011,15,10,16.0,0.0,5
2024-02-01,S003,P0012,23,26,23.0,0.0,7
2024-02-01,S003,P0013,21,11,18.0,0.0,6
2024-02-01,S003,P0014,23,12,7.0,0.0,7
2024-02-01,S003,P0015,104,60,117.0,0.0,26
2024-02-01,S003,P0016,66,61,86.0,0.0,16
2024-02-01,S003,P0017,43,13,14.0,0.0,10
2024-02-01,S003,P0018,122,58,112.0,0.0,25
2024-02-01,S003,P0019,40,12,17.0,0.0,12
2024-02-01,S003,P0020,60,31,35.0,0.0,15
2024-02-01,S003,P0021,53,13,34.0,0.0,12
2024-02-01,S003,P0022,17,6,9.0,0.0,6
2024-02-01,S003,P0023,78,20,22.0,0.0,23
2024-02-01,S003,P0024,80,63,94.0,0.0,17
2024-02-01,S003,P0025,59,33,36.0,0.0,23
2024-02-01,S003,P0026,45,21,45.0,0.0,14
2024-02-01,S003,P0027,100,27,96.0,0.0,20
2024-02-01,S003,P0028,58,44,49.0,0.0,12
2024-02-01,S003,P0029,70,67,82.0,0.0,19
2024-02-01,S003,P0030,44,29,39.0,0.0,11
2024-02-01,S003,P0031,33,24,16.0,0.0,11
2024-02-01,S003,P0032,43,47,35.0,0.0,15
2024-02-01,S003,P0033,78,73,77.0,0.0,23
2024-02-01,S003,P0034,137,61,97.0,0.0,28
2024-02-01,S003,P0035,120,43,114.0,0.0,31
