order_id,customer_id,store_id,order_date,sales_channel,payment_method,order_status,campaign_id,promised_shipping_days,actual_shipping_days
O000346,C01731,S002,2025-04-20,Mobile App,Credit Card,Completed,M0031,4,5.0
O000347,C00294,S004,2024-06-30,In-Store,Credit Card,Completed,,0,0.0
O000348,C00809,S004,2024-09-14,Online,Debit Card,Completed,M0019,5,5.0
O000349,C00886,S007,2024-10-26,Online,Credit Card,Returned,,4,4.0
O000350,C01471,S001,2025-04-10,Online,,Completed,,4,7.0
O000351,C00414,S005,2025-05-28,In-Store,Credit Card,Completed,,0,0.0
O000352,C00431,S004,2025-05-26,Online,Credit Card,Completed,M0033,5,6.0
O000353,C01254,S002,2024-01-06,Online,Debit Card,Completed,,2,3.0
O000354,C01120,S005,2025-05-22,Online,Credit Card,Completed,,4,4.0
O000355,C01463,S009,2024-02-08,Mobile App,Credit Card,Completed,M0003,5,5.0
O000356,C00171,S008,2024-06-12,In-Store,Credit Card,Completed,,0,0.0
O000357,C01341,S009,2024-10-19,Online,PayPal,Completed,M0021,5,5.0
O000358,C00544,S007,2024-09-29,Online,Credit Card,Completed,,4,6.0
O000359,C01515,S010,2024-11-26,Online,Debit Card,Completed,M0023,5,5.0
O000360,C01412,S007,2024-09-29,Online,PayPal,Returned,,2,2.0
O000361,C00989,S002,2025-05-29,Online,Debit Card,Completed,M0032,4,4.0
O000362,C01581,S003,2024-05-31,Online,Credit Card,Completed,,3,3.0
O000363,C00072,S010,2024-06-16,In-Store,Debit Card,Completed,,0,0.0
O000364,C01023,S008,2025-05-21,Online,Credit Card,Completed,,4,4.0
O000365,C00532,S002,2024-02-24,Mobile App,Credit Card,Completed,,3,3.0
O000366,C00239,S007,2024-11-28,Online,Credit Card,Completed,,4,6.0
O000367,C00711,S006,2024-12-26,Mobile App,Credit Card,Completed,,4,5.0
O000368,C00577,S010,2024-10-14,In-Store,Debit Card,Completed,,0,0.0
O000369,C01724,S004,2024-12-30,Mobile App,Credit Card,Completed,M0025,3,7.0
O000370,C01113,S004,2024-04-21,In-Store,Credit Card,Returned,M0009,0,0.0
O000371,C00713,S003,2025-04-12,In-Store,PayPal,Completed,,0,0.0
O000372,C01559,S006,2024-04-02,In-Store,PayPal,Completed,,0,0.0
O000373,C00642,S003,2024-08-17,Online,Credit Card,Completed,,4,4.0
O000374,C01178,S009,2024-02-23,Online,Gift Card,Completed,M0002,3,6.0
O000375,C00590,S004,2024-11-04,Online,PayPal,Completed,M0021,4,7.0
O000376,C00190,S004,2024-12-21,Online,PayPal,Completed,,3,4.0
O000377,C00812,S002,2025-06-02,Online,Credit Card,Completed,,3,3.0
O000378,C01439,S002,2025-01-30,Online,Credit Card,Completed,,3,6.0
O000379,C01178,S007,2024-11-03,Mobile App,Credit Card,Completed,,4,4.0
O000380,C01015,S005,2025-05-28,Mobile App,PayPal,Completed,M0032,3,3.0
O000381,C00625,S003,2024-09-28,In-Store,PayPal,Completed,,0,0.0
O000382,C01363,S006,2024-11-10,Online,Debit Card,Completed,,2,2.0
O000383,C00629,S006,2024-11-23,Online,Credit Card,Completed,M0023,3,6.0
O000384,C01541,S001,2024-08-21,Online,Credit Card,Completed,M0018,5,7.0
O000385,C00889,S003,2025-04-03,In-Store,Credit Card,Completed,,0,0.0
O000386,C01059,S005,2024-04-28,Mobile App,Debit Card,Completed,,4,4.0
O000387,C00784,S007,2024-11-08,Online,Gift Card,Completed,,2,2.0
O000388,C00671,S004,2025-01-18,In-Store,Credit Card,Completed,,0,0.0
O000389,C00722,S008,2025-05-11,In-Store,Credit Card,Completed,,0,0.0
O000390,C00526,S003,2025-04-30,Online,PayPal,Completed,,3,3.0
O000391,C00537,S006,2024-10-16,Mobile App,Credit Card,Completed,M0020,4,4.0
O000392,C00847,S006,2024-12-11,Online,PayPal,Returned,,4,4.0
O000393,C01242,S009,2024-08-14,Mobile App,Debit Card,Completed,M0018,4,4.0
O000394,C01278,S004,2024-09-22,In-Store,Credit Card,Completed,,0,0.0
O000395,C00996,S007,2025-05-13,Online,Debit Card,Completed,,4,4.0
O000396,C01227,S010,2025-05-27,Online,Credit Card,Completed,,4,4.0
O000397,C01125,S001,2025-05-07,Online,Debit Card,Completed,M0033,3,3.0
O000398,C01385,S001,2024-04-01,Online,Credit Card,Completed,M0006,3,6.0
O000399,C01765,S002,2025-04-10,Mobile App,Credit Card,Completed,,4,7.0
O000400,C01735,S004,2025-06-05,In-Store,Debit Card,Completed,,0,0.0
O000401,C00914,S006,2024-07-28,In-Store,Credit Card,Cancelled,M0017,0,
O000402,C00178,S004,2024-10-22,In-Store,Debit Card,Completed,,0,0.0
O000403,C00276,S006,2025-02-28,Online,Credit Card,Completed,,3,7.0
O000404,C00312,S002,2024-11-10,Online,Debit Card,Completed,,2,2.0
O000405,C01666,S009,2025-06-27,Online,PayPal,Returned,,3,3.0
O000406,C01434,S003,2024-09-15,Online,Credit Card,Completed,,4,5.0
O000407,C00791,S007,2025-01-12,Online,Credit Card,Completed,M0024,4,5.0
O000408,C01312,S001,2025-03-08,In-Store,Credit Card,Completed,,0,0.0
O000409,C01677,S008,2024-10-07,Online,Debit Card,Completed,,4,4.0
O000410,C01549,S004,2025-04-14,Mobile App,PayPal,Completed,M0031,2,2.0
O000411,C01425,S005,2024-11-04,Online,Credit Card,Completed,,5,6.0
O000412,C01241,S007,2024-08-22,Online,Debit Card,Completed,M0018,3,3.0
O000413,C00698,S003,2024-03-14,In-Store,Credit Card,Returned,,0,0.0
O000414,C01494,S009,2024-08-13,In-Store,Debit Card,Completed,M0018,0,0.0
O000415,C00027,S009,2025-01-26,Mobile App,Credit Card,Completed,,2,2.0
O000416,C00913,S008,2025-05-22,In-Store,Credit Card,Completed,M0033,0,0.0
O000417,C01754,S001,2024-06-05,Online,Credit Card,Completed,,3,4.0
O000418,C00422,S002,2024-07-26,Mobile App,Credit Card,Completed,M0016,3,3.0
O000419,C01038,S002,2024-04-10,Mobile App,Gift Card,Completed,M0008,4,5.0
O000420,C00501,S003,2024-12-29,Mobile App,Credit Card,Completed,,4,4.0
O000421,C01678,S002,2025-06-11,Mobile App,Credit Card,Completed,,3,3.0
O000422,C00908,S001,2024-12-10,Online,Gift Card,Completed,M0026,5,5.0
O000423,C00325,S005,2024-12-01,Mobile App,Credit Card,Completed,M0023,4,8.0
O000424,C01348,S006,2024-11-07,Mobile App,Credit Card,Completed,M0021,4,4.0
O000425,C01591,S007,2024-03-03,In-Store,Debit Card,Completed,,0,0.0
O000426,C01727,S010,2025-01-23,In-Store,Credit Card,Completed,,0,0.0
O000427,C00285,S007,2024-11-25,In-Store,PayPal,Completed,M0023,0,0.0
O000428,C01113,S002,2024-12-18,Online,Credit Card,Completed,,3,5.0
O000429,C01069,S007,2025-05-09,In-Store,Gift Card,Completed,M0033,0,0.0
O000430,C01668,S002,2025-03-02,Mobile App,Credit Card,Completed,,2,4.0
O000431,C00498,S002,2025-03-01,Online,Credit Card,Completed,M0030,2,3.0
O000432,C00912,S006,2025-05-25,In-Store,Debit Card,Completed,,0,0.0
O000433,C01522,S006,2025-06-26,In-Store,Credit Card,Returned,M0035,0,0.0
O000434,C01602,S008,2024-11-18,Online,Credit Card,Completed,,3,3.0
O000435,C01684,S005,2024-03-15,In-Store,PayPal,Completed,M0006,0,0.0
O000436,C00145,S005,2024-09-17,In-Store,Credit Card,Completed,,0,0.0
O000437,C00948,S010,2025-03-05,Online,Credit Card,Completed,M0030,3,7.0
O000438,C01542,S001,2024-01-20,Mobile App,Debit Card,Completed,,5,6.0
O000439,C00082,S004,2024-02-10,Mobile App,Credit Card,Completed,,4,4.0
O000440,C00980,S001,2024-02-17,Online,Credit Card,Returned,M0004,2,2.0
O000441,C01659,S010,2025-01-24,In-Store,Credit Card,Completed,,0,0.0
O000442,C01191,S005,2024-10-12,Online,Credit Card,Completed,,4,4.0
O000443,C01773,S008,2024-08-01,In-Store,Credit Card,Completed,,0,0.0
O000444,C01129,S001,2024-03-13,Online,Gift Card,Completed,,2,2.0
O000445,C00488,S003,2025-01-25,Online,Debit Card,Completed,,2,3.0
O000446,C01774,S001,2024-07-09,Online,Gift Card,Completed,,4,5.0
O000447,C01334,S006,2024-06-12,Online,PayPal,Completed,,3,4.0
O000448,C00082,S010,2024-12-14,Online,Credit Card,Completed,,2,5.0
O000449,C00094,S001,2024-11-09,In-Store,Credit Card,Completed,,0,0.0
O000450,C01345,S010,2024-07-29,Online,Credit Card,Completed,M0016,3,4.0
O000451,C00343,S003,2024-12-10,Online,PayPal,Completed,,3,3.0
O000452,C00797,S005,2024-06-15,Online,Debit Card,Cancelled,,2,
O000453,C00361,S005,2025-03-09,Online,Credit Card,Completed,,4,4.0
O000454,C01090,S002,2024-05-24,Online,Gift Card,Completed,,5,5.0
O000455,C00624,S003,2024-04-13,Online,Debit Card,Completed,,2,5.0
O000456,C00868,S009,2025-03-02,Mobile App,Debit Card,Completed,,3,3.0
O000457,C00429,S001,2025-01-08,In-Store,Credit Card,Returned,M0027,0,0.0
O000458,C01425,S001,2024-04-27,In-Store,Credit Card,Completed,M0009,0,0.0
O000459,C00171,S002,2024-03-19,In-Store,Debit Card,Completed,,0,0.0
O000460,C01783,S008,2025-04-03,Mobile App,Debit Card,Completed,,5,6.0
O000461,C00578,S006,2025-02-26,In-Store,Debit Card,Completed,M0028,0,0.0
O000462,C00068,S004,2024-07-12,Online,PayPal,Completed,,3,3.0
O000463,C01516,S007,2024-12-17,Mobile App,Credit Card,Completed,,3,5.0
O000464,C01058,S006,2024-03-24,Online,Credit Card,Completed,,3,3.0
O000465,C00001,S009,2024-10-15,Mobile App,Credit Card,Returned,,3,3.0
O000466,C00151,S006,2024-01-14,Online,Credit Card,Completed,,3,3.0
O000467,C00902,S002,2024-08-12,Online,Credit Card,Completed,M0018,3,3.0
O000468,C00258,S003,2024-02-23,Mobile App,PayPal,Completed,M0004,3,3.0
O000469,C00750,S009,2024-09-26,Online,Credit Card,Completed,,2,4.0
O000470,C00628,S007,2024-08-27,Online,Credit Card,Completed,,4,4.0
O000471,C01612,S006,2024-09-08,Online,Credit Card,Completed,,4,4.0
O000472,C00795,S005,2024-02-02,In-Store,Credit Card,Returned,,0,0.0
O000473,C00019,S003,2024-07-29,Online,Gift Card,Completed,,2,2.0
O000474,C00035,S004,2025-02-11,In-Store,Debit Card,Completed,,0,0.0
O000475,C00371,S001,2024-08-01,In-Store,PayPal,Completed,,0,0.0
O000476,C00491,S005,2025-01-13,Online,Credit Card,Completed,M0027,2,2.0
O000477,C00817,S007,2024-08-02,In-Store,Credit Card,Returned,,0,0.0
O000478,C01265,S002,2024-08-28,Mobile App,Credit Card,Completed,,2,3.0
O000479,C00007,S008,2024-11-11,Mobile App,Credit Card,Completed,,4,4.0
O000480,C00549,S010,2025-06-07,Online,Credit Card,Cancelled,,4,
O000481,C00371,S006,2024-03-15,In-Store,Credit Card,Completed,,0,0.0
O000482,C01689,S010,2024-01-24,Mobile App,Credit Card,Completed,M0001,5,6.0
O000483,C00757,S003,2024-11-28,Mobile App,Credit Card,Cancelled,,5,
O000484,C01274,S002,2025-06-06,Online,Credit Card,Completed,,3,3.0
O000485,C01139,S008,2025-06-26,Online,PayPal,Completed,M0035,3,7.0
O000486,C01577,S004,2024-10-01,Online,Credit Card,Completed,,3,3.0
O000487,C01361,S007,2024-09-22,Online,Credit Card,Returned,,2,2.0
O000488,C00574,S007,2024-12-12,Online,Debit Card,Completed,,3,3.0
O000489,C00681,S010,2024-11-08,In-Store,Debit Card,Completed,,0,0.0
O000490,C01166,S009,2024-12-08,Online,Credit Card,Completed,,3,6.0
O000491,C01509,S010,2025-04-24,Mobile App,Credit Card,Completed,,5,5.0
O000492,C01462,S008,2025-02-04,Online,PayPal,Completed,,2,2.0
O000493,C01794,S008,2024-10-09,Online,PayPal,Completed,,2,2.0
O000494,C00088,S007,2024-09-19,Online,Debit Card,Completed,,3,3.0
O000495,C00463,S010,2024-12-10,In-Store,Credit Card,Completed,,0,0.0
O000496,C01072,S005,2024-09-15,In-Store,Credit Card,Completed,,0,0.0
O000497,C00481,S009,2024-09-16,In-Store,Credit Card,Cancelled,M0019,0,
O000498,C00823,S007,2024-01-12,Online,Credit Card,Completed,,4,4.0
O000499,C00524,S003,2024-04-22,Online,Credit Card,Completed,,4,5.0
O000500,C00211,S006,2024-10-04,In-Store,PayPal,Completed,M0022,0,0.0
O000501,C00244,S003,2025-03-25,Online,PayPal,Completed,,3,6.0
O000502,C00239,S006,2024-06-18,Online,PayPal,Completed,,3,4.0
O000503,C01221,S008,2024-10-24,Online,Debit Card,Completed,M0021,4,4.0
O000504,C00769,S009,2024-07-21,In-Store,Debit Card,Completed,,0,0.0
O000505,C00235,S002,2024-03-13,In-Store,Credit Card,Completed,,0,0.0
O000506,C00187,S006,2025-06-10,Online,PayPal,Completed,,3,3.0
O000507,C00713,S003,2025-04-13,Online,Credit Card,Completed,,5,5.0
O000508,C01639,S007,2024-02-25,Online,Credit Card,Completed,M0004,2,4.0
O000509,C01314,S004,2025-01-16,Online,Debit Card,Completed,,4,6.0
O000510,C01245,S005,2024-07-22,In-Store,Credit Card,Completed,M0017,0,0.0
O000511,C00497,S010,2025-06-28,Mobile App,Credit Card,Completed,,5,6.0
O000512,C01520,S006,2024-06-30,Online,Credit Card,Completed,M0015,2,3.0
O000513,C01326,S008,2024-05-30,In-Store,Credit Card,Completed,M0011,0,0.0
O000514,C00187,S002,2024-11-13,In-Store,Credit Card,Completed,M0023,0,0.0
O000515,C01474,S004,2025-04-01,Online,Credit Card,Completed,M0030,2,2.0
O000516,C01436,S004,2024-05-03,Online,Credit Card,Completed,M0009,5,5.0
O000517,C01635,S006,2025-01-09,Online,Credit Card,Completed,M0027,3,3.0
O000518,C00936,S004,2024-02-13,Online,Credit Card,Returned,,4,6.0
O000519,C01269,S005,2025-05-20,In-Store,PayPal,Completed,M0033,0,0.0
O000520,C00313,S005,2024-02-27,Online,PayPal,Completed,M0004,2,2.0
O000521,C00819,S008,2025-05-18,In-Store,Credit Card,Returned,M0032,0,0.0
O000522,C01520,S004,2024-10-05,In-Store,Credit Card,Completed,M0020,0,0.0
O000523,C00022,S006,2024-09-10,Online,Debit Card,Completed,M0019,4,4.0
O000524,C00068,S007,2025-06-18,Online,Gift Card,Completed,,3,3.0
O000525,C00392,S008,2025-06-26,In-Store,Credit Card,Returned,,0,0.0
O000526,C01340,S009,2024-12-14,Mobile App,Credit Card,Completed,M0026,4,4.0
O000527,C01089,S010,2024-03-25,In-Store,Credit Card,Completed,,0,0.0
O000528,C00729,S008,2024-10-14,Online,Debit Card,Completed,,4,4.0
O000529,C00541,S004,2024-10-28,Online,Credit Card,Completed,,3,3.0
O000530,C01729,S004,2024-10-19,Mobile App,Credit Card,Completed,M0020,4,4.0
O000531,C00568,S010,2024-11-13,In-Store,Credit Card,Cancelled,M0023,0,
O000532,C00900,S005,2024-01-14,Online,Credit Card,Completed,,2,4.0
O000533,C00212,S003,2025-01-10,In-Store,PayPal,Completed,M0024,0,0.0
O000534,C01774,S002,2025-01-11,Online,Debit Card,Completed,,4,4.0
O000535,C00200,S002,2024-03-19,Online,Debit Card,Completed,,2,5.0
O000536,C00987,S009,2024-11-14,Online,Credit Card,Returned,,3,3.0
O000537,C00178,S008,2024-11-13,In-Store,Credit Card,Completed,,0,0.0
O000538,C01447,S006,2024-12-26,Online,PayPal,Completed,M0024,3,3.0
O000539,C00931,S009,2024-03-01,Online,Credit Card,Completed,M0004,2,2.0
O000540,C01689,S005,2024-12-05,In-Store,Debit Card,Completed,,0,0.0
O000541,C01486,S010,2024-06-19,In-Store,Debit Card,Completed,,0,0.0
O000542,C00044,S001,2024-10-15,Online,PayPal,Completed,M0020,3,6.0
O000543,C01455,S008,2025-02-23,Online,Credit Card,Returned,,3,3.0
O000544,C00168,S003,2025-01-06,Online,Debit Card,Completed,M0024,5,5.0
O000545,C00287,S009,2024-03-21,In-Store,Credit Card,Completed,,0,0.0
O000546,C00709,S001,2024-11-21,Online,Credit Card,Completed,,3,4.0
O000547,C00337,S003,2025-06-15,Online,PayPal,Completed,M0035,4,7.0
O000548,C00586,S001,2024-04-12,Online,PayPal,Cancelled,,4,
O000549,C01195,S001,2025-04-12,Mobile App,Credit Card,Cancelled,,3,
O000550,C00183,S006,2025-01-04,Mobile App,Debit Card,Completed,M0024,4,5.0
O000551,C00016,S004,2025-02-24,Online,Credit Card,Returned,,3,3.0
O000552,C01520,S010,2024-06-20,Online,Debit Card,Completed,,2,2.0
O000553,C01604,S004,2024-06-23,Online,Debit Card,Completed,M0015,4,4.0
O000554,C00887,S005,2025-05-13,Online,Debit Card,Completed,,2,3.0
O000555,C00837,S003,2024-07-28,In-Store,Credit Card,Returned,,0,0.0
O000556,C01578,S002,2024-02-14,In-Store,Debit Card,Returned,,0,0.0
O000557,C00110,S010,2024-11-25,Mobile App,Credit Card,Completed,,3,3.0
O000558,C01577,S008,2024-03-24,Mobile App,Debit Card,Completed,,2,3.0
O000559,C00306,S007,2025-03-10,Mobile App,Credit Card,Completed,,4,4.0
O000560,C00980,S010,2024-12-10,Online,Debit Card,Completed,M0025,3,4.0
O000561,C00006,S004,2025-04-24,Mobile App,PayPal,Completed,,2,4.0
O000562,C00843,S002,2025-03-03,Online,Credit Card,Completed,,3,3.0
O000563,C01717,S009,2024-03-17,Mobile App,Debit Card,Completed,,3,4.0
O000564,C01297,S008,2024-08-07,Online,Credit Card,Completed,,4,4.0
O000565,C00361,S004,2025-02-24,Online,Debit Card,Completed,,3,4.0
O000566,C01209,S005,2024-08-25,Online,Debit Card,Completed,,3,3.0
O000567,C00656,S010,2025-06-17,Online,Credit Card,Completed,,3,6.0
O000568,C01124,S006,2025-01-28,In-Store,Credit Card,Completed,,0,0.0
O000569,C01114,S004,2024-01-12,Mobile App,PayPal,Completed,M0001,4,4.0
O000570,C00984,S002,2025-04-27,Online,PayPal,Completed,,3,3.0
O000571,C01270,S005,2024-03-10,Online,Debit Card,Completed,,2,3.0
O000572,C01263,S001,2024-04-02,Online,Credit Card,Completed,,3,4.0
O000573,C00724,S007,2025-01-27,Online,Credit Card,Completed,,2,6.0
O000574,C01105,S009,2025-04-19,Online,Credit Card,Completed,M0031,5,7.0
O000575,C00115,S003,2024-11-01,Online,Credit Card,Completed,,5,7.0
O000576,C00276,S006,2024-06-23,Online,Gift Card,Completed,M0015,3,4.0
O000577,C00080,S009,2024-07-24,Mobile App,Credit Card,Completed,,2,2.0
O000578,C01592,S004,2024-07-20,Mobile App,Debit Card,Completed,,3,6.0
O000579,C00179,S006,2024-07-12,Online,Credit Card,Completed,M0016,4,4.0
O000580,C01333,S003,2024-06-01,Mobile App,Debit Card,Completed,,3,3.0
O000581,C00561,S009,2024-11-28,Online,Credit Card,Completed,,3,3.0
O000582,C00509,S007,2025-05-10,In-Store,Credit Card,Completed,M0032,0,0.0
O000583,C00260,S007,2024-07-02,In-Store,Credit Card,Completed,M0015,0,0.0
O000584,C00292,S004,2024-04-29,Online,Credit Card,Completed,,4,5.0
O000585,C00885,S006,2025-04-03,Online,PayPal,Completed,,3,4.0
O000586,C00291,S008,2025-02-01,Mobile App,Gift Card,Completed,,3,3.0
O000587,C00542,S006,2025-05-27,Online,Credit Card,Completed,,3,6.0
O000588,C00764,S006,2024-04-17,Online,Credit Card,Completed,M0009,4,5.0
O000589,C01087,S004,2024-04-05,Mobile App,Debit Card,Completed,,3,3.0
O000590,C00594,S008,2024-11-03,Online,Debit Card,Completed,,4,4.0
O000591,C01429,S010,2024-11-30,Online,PayPal,Completed,M0023,5,5.0
O000592,C00948,S008,2024-09-29,Mobile App,,Completed,,4,4.0
O000593,C00480,S009,2024-11-24,Mobile App,Debit Card,Completed,,3,3.0
O000594,C01349,S006,2024-04-26,Mobile App,Credit Card,Completed,,5,5.0
O000595,C00381,S002,2024-09-29,Online,Debit Card,Completed,,3,3.0
O000596,C01705,S004,2024-12-17,Online,Credit Card,Completed,M0025,2,5.0
O000597,C00310,S004,2024-09-01,In-Store,Debit Card,Completed,,0,0.0
O000598,C01367,S008,2024-12-25,In-Store,Credit Card,Completed,,0,0.0
O000599,C01694,S005,2024-09-12,In-Store,Credit Card,Completed,M0019,0,0.0
O000600,C01499,S004,2024-07-15,Mobile App,Credit Card,Completed,M0016,4,4.0
O000601,C01080,S008,2024-06-30,Mobile App,PayPal,Completed,M0015,5,6.0
O000602,C00847,S003,2024-08-22,In-Store,Debit Card,Completed,M0018,0,0.0
O000603,C00425,S002,2024-01-17,Online,Debit Card,Completed,M0001,3,3.0
O000604,C01166,S004,2024-12-21,Online,Debit Card,Completed,,3,3.0
O000605,C00661,S001,2025-04-07,Online,Debit Card,Completed,,4,4.0
O000606,C01400,S001,2024-07-25,Online,Credit Card,Completed,,3,5.0
O000607,C00226,S005,2024-02-02,Online,Credit Card,Returned,M0001,3,4.0
O000608,C01498,S001,2025-06-24,In-Store,Credit Card,Returned,,0,0.0
O000609,C00025,S004,2024-06-11,In-Store,Credit Card,Cancelled,M0014,0,
O000610,C01714,S008,2024-03-25,In-Store,Credit Card,Completed,M0007,0,0.0
O000611,C01389,S008,2024-08-02,Online,Debit Card,Completed,,4,5.0
O000612,C00095,S002,2025-01-30,Online,Credit Card,Completed,,3,6.0
O000613,C00508,S003,2024-06-26,Online,Credit Card,Completed,M0013,4,5.0
O000614,C00565,S003,2024-11-15,In-Store,Gift Card,Completed,M0023,0,0.0
O000615,C01606,S001,2024-08-24,In-Store,PayPal,Completed,,0,0.0
O000616,C01200,S003,2024-03-20,In-Store,Credit Card,Completed,,0,0.0
O000617,C00644,S008,2024-07-13,Online,Debit Card,Completed,,2,2.0
O000618,C01432,S006,2025-01-20,Online,Credit Card,Completed,,3,3.0
O000619,C00490,S005,2024-11-29,Mobile App,Credit Card,Completed,,3,3.0
O000620,C00459,S010,2024-03-21,Online,Debit Card,Cancelled,,2,
O000621,C01437,S009,2024-04-16,In-Store,PayPal,Completed,M0009,0,0.0
O000622,C00901,S007,2024-12-10,Online,Credit Card,Completed,M0025,2,2.0
O000623,C00338,S006,2025-03-20,Online,Credit Card,Completed,,4,4.0
O000624,C00963,S005,2024-07-23,Online,Debit Card,Completed,,3,5.0
O000625,C01355,S005,2024-11-23,Mobile App,Debit Card,Completed,M0023,5,6.0
O000626,C01237,S010,2024-04-20,Online,Gift Card,Completed,,3,4.0
O000627,C01747,S009,2024-07-04,Mobile App,Debit Card,Completed,,3,4.0
O000628,C00345,S010,2024-01-15,Mobile App,Credit Card,Completed,M0001,3,4.0
O000629,C00576,S006,2025-02-20,In-Store,Credit Card,Completed,,0,0.0
O000630,C01571,S004,2024-08-17,Online,Credit Card,Completed,,4,6.0
O000631,C01548,S004,2025-03-21,Mobile App,Credit Card,Completed,,3,4.0
O000632,C00943,S004,2025-01-08,In-Store,Credit Card,Completed,M0027,0,0.0
O000633,C00346,S006,2025-03-29,Online,Credit Card,Returned,M0030,2,2.0
O000634,C01272,S001,2024-06-22,In-Store,Credit Card,Completed,M0015,0,0.0
O000635,C01648,S009,2024-04-28,Online,PayPal,Completed,,4,4.0
O000636,C00325,S002,2025-06-17,Online,Credit Card,Completed,,3,5.0
O000637,C00467,S002,2025-01-14,Mobile App,PayPal,Completed,,3,3.0
O000638,C00091,S005,2025-04-01,In-Store,Credit Card,Completed,M0030,0,0.0
O000639,C00294,S004,2024-01-10,In-Store,PayPal,Completed,,0,0.0
O000640,C01565,S003,2024-07-25,Online,Credit Card,Completed,,3,3.0
O000641,C00524,S005,2025-02-02,In-Store,Credit Card,Completed,,0,0.0
O000642,C01683,S007,2024-02-25,In-Store,Credit Card,Completed,,0,0.0
O000643,C01673,S010,2024-11-12,Online,Credit Card,Completed,,2,2.0
O000644,C00850,S002,2024-08-31,In-Store,Credit Card,Completed,,0,0.0
O000645,C01693,S006,2024-01-13,Online,Debit Card,Returned,,2,4.0
O000646,C00259,S004,2024-05-28,Online,Credit Card,Completed,,3,4.0
O000647,C01111,S002,2024-06-21,Mobile App,PayPal,Completed,,4,6.0
O000648,C01182,S001,2024-03-17,Mobile App,PayPal,Completed,,3,7.0
O000649,C01518,S008,2024-12-07,Online,Debit Card,Completed,M0026,3,3.0
O000650,C00186,S005,2024-06-01,In-Store,PayPal,Completed,M0011,0,0.0
O000651,C00344,S010,2024-06-18,Mobile App,Credit Card,Completed,M0014,2,2.0
